ID,species,tarsus,ulna,cv.skull.1,second_digit,sclerotic_ring,metatarsus,cv.keel.1,humerus,cv.furcula.1,femur,carpometacarpus,radius
FMNH_317211,Ramphocelus_carbo,28.35,25.4087688201241,35.42,6.19192360104166,7.35990789253689,20.79,35.21,20.7431803312217,17.0961468900248,17.61,12.9234143341265,22.6182053177334
FMNH_317213,Ramphocelus_carbo,29.69,23.8409906223549,36.72,5.71939394001388,7.28157834903692,21.2834846782545,18.9015866716884,19.965,16.4761842280691,18.705,12.3328863182217,21.2129571737502
FMNH_317215,Ramphocelus_carbo,29.645,23.5970947768003,34.7,5.66552268557779,7.20102155921469,21.06253639114,18.611495440477,19.79,16.2724688231641,18.275,12.209652768604,21.0574790394498
FMNH_317216,Ramphocelus_carbo,29.795,22.33,33.65,5.77,7.05794815562249,20.11,17.712998936114,18.69,15.6721991458216,17.09,11.2,20.0040777682925
FMNH_317217,Euphonia_xanthogaster,22.24,17.9682921669987,23.7740928225794,5.71015446852543,5.7883733815271,15.0302557221139,14.3367579467023,14.4,13.2915304692349,13.23,10.7150059217878,16.0030479500899
FMNH_317218,Euphonia_xanthogaster,23.3245752551607,17.8760287679227,23.12,5.68891947738209,5.80071963583482,15.3381224037063,14.2346417763601,14.23,13.3246755736615,14,10.7041514108475,15.9141344586233
FMNH_317219,Euphonia_xanthogaster,22.27,17.8158024134724,24.79,6.08,5.82286177359744,15.1138015910009,14.3208482063623,14.09,13.3756209793201,13.98,10.7641766134086,15.8454027317041
FMNH_317220,Tangara_schrankii,25.025,19.9347145677707,28.92,5.56500869149565,6.5168242169656,17.3426205882284,15.7953553956434,16.52,14.4754285662831,15.37,11.1716995895056,17.6565931923513
FMNH_317221,Tangara_schrankii,24.635,20.7971531548701,28.86,5.77581239658608,6.64442724289174,17.7195993971058,16.3,17.44,15.049901560272,18.38,11.6796516862474,18.3443470500191
FMNH_317222,Tangara_schrankii,27.28,20.985,28.82,5.9988123031149,6.7484995254658,21.9,17.61,18.01,15.4488098005232,16.74,12.0629431368918,18.7828584772974
FMNH_317223,Tangara_schrankii,24.405,19.14,27.79,5.4529448411994,6.44096382379332,16.83,15.4125559056989,16.3379531875817,14.2226714956388,15.3,10.9402857349642,17.0302664495556
FMNH_317224,Tangara_chilensis,24.75,21.4753893414566,28.72,5.70289294472617,6.37438018222102,17.98,16.1,17.99,14.9851011925817,16.12,11.6626736905995,19.1158478676235
FMNH_317225,Tangara_callophrys,27.165,23.2549220526677,31.42,6.15387463204796,6.73236521012522,18.07,16.75,19.68,16.0886064723507,16.99,12.5769714185633,20.748259586376
FMNH_317226,Tangara_callophrys,27.4,22.5316569381273,30.2,5.98332785270334,6.6584013317526,18.2815925774075,17.8603154593227,18.68,15.7548157020885,16.9598360956458,12.2442350077795,20.0659533684646
FMNH_317327,Myiarchus_ferox,27.1924826813426,26.6504783352081,38.894396066128,5.83079472938638,8.1830926310115,17.91,19.4967674191028,20.9929933355983,15.9594440690015,17.5110955448231,13.3138645647686,24.2802197391909
FMNH_317328,Myiarchus_ferox,29.320919850974,28.6015786353733,41.0923166571642,6.22243705400732,8.4897089098955,21.6546278019171,20.89,22.4082203788063,16.9606698854067,19.05,14.2829890798698,26.0749553203225
FMNH_317329,Heterocercus_flavivertex,22.1857410738629,26.1653299960305,32.6265634178537,6.01968263652032,7.14969095600906,15.8732422081582,20.7195032097874,19.5590137569746,16.7136780816955,15.735,13.7133973492923,23.9379099984852
FMNH_317330,Pitangus_sulphuratus,39.2812101229989,38.3755138776738,52.6938337141885,8.0877819563123,9.67591163631386,26.1490330510183,26.2929323559365,29.462965691693,21.68235851292,23.5,19.4084887933237,35.2561931001811
FMNH_317334,Sicalis_columbiana,23.1719405942061,19.3352133576729,23.5498986250141,5.55613728606121,5.04596289964902,16.1934048657164,16.6576632563296,15.7152516773786,13.8200094281823,13.595,10.9005821552758,17.2143083201656
FMNH_317335,Sporophila_minuta,20.5,15.0041523371583,19.1222569505252,4.10931314890846,4.76801794357614,16.16,11.2275351746413,12.25,11.2932079970417,11.44,8.33921748416427,14.06
FMNH_317336,Sporophila_minuta,20.715,15.12,19.4929603290628,4.17916119582221,4.8334958880114,15.1052473629265,11.4800341931365,12.65,11.5187596694332,12.76,8.46495531929877,13.4695771010381
FMNH_317337,Volatinia_jacarina,20.9209254972407,14.4497360710862,21.4943897086592,4.27391913645426,4.89079044184157,15.3943535781661,10.75,12.8267173132373,13.3281996404923,13.132686060656,8.43479647739112,12.645847819037
FMNH_317338,Oryzoborus_angolensis,23.0627301503374,17.4825047023352,23.4888230928841,4.7975133160614,5.66771421780091,16.4450130135125,14.1723609459237,14.8966293819135,13.2800308838647,13.92,9.83073709093979,15.5480279489363
FMNH_317339,Oryzoborus_angolensis,23.381250327361,17.715158067853,23.744664287608,4.8602062508366,5.70975068569609,16.6612836300493,14.3765561388192,15.1111597810697,13.4441190667762,14.32,9.95815924771104,15.7490135362761
FMNH_317340,Emberizoides_herbicola,35.0251104736794,23.1498930453292,32.892064763258,5.80908745639734,7.34829666504304,25.6481659812821,32.01,21.7747065445451,17.4980498235715,19.995,12.348556015025,20.2703006174151
FMNH_317369,Automolus_ochrolaemus,32.67,26.3490688970513,45.33,6.45687489140159,7.58059927718968,23.2706467836285,19.2431378778664,22.21,17.467921238943,19.8,14.55,23.7533435831056
FMNH_317379,Tityra_cayana,38.935,31.52,52.04,8.65135188582434,10.5243490119266,24.35,28.6768188735835,29.67,21.8036274941131,25.36,20.3154759437739,35.74
FMNH_317380,Pipra_pipra,20.58,21.2934567113488,28.48,4.58281308185737,6.49193695452141,15.65,14.5506186397406,16.605,13.5420057373199,13.89,11.0543762141076,19.6521484671611
FMNH_317381,Lipaugus_vociferans,35.06,40.1575824910189,52.3,8.90763132136064,10.91,23.44,31.71,32.7,24.2153384060081,25.41,20.8488354389859,36.3312001284013
FMNH_317382,Lipaugus_vociferans,34.465,26.73,49.23,7.85059751893613,10.18,24.01,26.5616041938337,30.56,22.1330480955265,24.3858371789737,18.78,25.564781866361
FMNH_317383,Lipaugus_vociferans,34.925,37.8098126931381,47.29,8.32290106537961,10.4509689384264,24.71,29.74,30.37,23.0372172101448,24.645,19.29,34.2278284889226
FMNH_317384,Lipaugus_vociferans,33.62,41.08,49.37,8.68509076432934,9.94,21.635,30.21,31.785,23.4707340256842,24.135,19.96,39.37
FMNH_317385,Caryothraustes_canadensis,30.08,26.56,31.22,6.94447086424499,7.88677224157937,20.99,21.9613763850144,21.715,17.0602986027785,18.99,14.3420145048231,23.7515971477406
FMNH_317386,Tachyphonus_cristatus,26.035,25.61,33.86,5.95322974002322,7.08558478814134,21.6,14.17,19.75,15.2468063762345,16.97,12.68,22.7982075995566
FMNH_317387,Thraupis_palmarum,34.61,28.3995671125855,33.85,7.7737501193576,7.3,22.0363254622753,23.5416796356965,23.62,18.9524904012671,20.6087250254176,15.8022374847296,25.2623586426238
FMNH_317388,Euphonia_violacea,21.77,17.6336102504156,24.5907019370854,4.70285773470302,5.93492736854345,16.97,12.9251861826058,14,12.768826239814,14.06,10.31,15.8568595293896
FMNH_317864,Tyrannus_vociferans,28.52,35.03,39.44,7.65286774487296,8.02153940669164,18.395,24.78,24.81,17.8691266002333,19.05,18.455,31.84
FMNH_317865,Stigmatura_budytoides,27,16.22,25.89,4.31755477588119,5.82535295898231,19.34,11.5896088356408,14.1626225146772,12.2546679109857,14.0644742446474,9.68589061872743,14.7637043361486
FMNH_317867,Pachyramphus_aglaiae,30.055,28.065,39.2068216504308,6.25522019068919,8.88180320319853,21.745,21.94,21.03,17.24,18.9,14.72,25.61
FMNH_317868,Chiroxiphia_linearis,24.59,24.3075265956244,29.22,5.10871820940072,7.27714123219506,18.36,15.3938363270174,19.11,15.479204365063,16.6043163986747,12.4563396879424,22.4
FMNH_317880,Thraupis_abbas,34.005,28.804095282333,34.18,7.93536499862778,7.69974047891631,25.86,25.87,23.775,19.2155427126358,21.66,16.3032910940112,25.4196083229065
FMNH_317881,Habia_fuscicauda,37.295,29.5508164643556,41.14,7.2220386308764,9.28592802698047,26.04,21.12,25.055,19.11,22.57,15.33,26.3996056710625
FMNH_319022,Cranioleuca_demissa,24.795,18.36,31.62,5.06354291770266,5.82596971710535,18.185,13.7023176460126,16.245805909402,14.3176105660886,15.18,11.46,16.4215346826049
FMNH_319023,Cranioleuca_demissa,25.6,18.2415261946193,30.74,5.07161753564481,5.85752836958984,19.34,14.32,16.4357565728752,14.4326358566489,15.82,11.2493056473827,16.3627253904968
FMNH_319047,Automolus_infuscatus,30.86,26.8166392517214,43.12,6.58182771031034,7.52114961257553,22.4337485767183,19.5291363299005,22.765,17.4509715111577,19.885,14.9560693741097,24.2080554408258
FMNH_319066,Syndactyla_roraimae,29.945,22.9407901325049,39.24,6.01437438679798,6.96537491680076,20.9,16.8563246033123,20.2632788047689,16.0577174331977,19.43,13.4846361909713,20.6013110952811
FMNH_319067,Syndactyla_roraimae,29.85,23.03,41.57,5.75466245378127,6.94610871530798,21.97,16.4659959694082,19.2,15.7134945588853,18.665,12.55,20.4165806668661
FMNH_319075,Automolus_rufipileatus,31.355,26.01,42.72,5.93664309041364,7.44841468985064,22.17,18.447592251856,21.03,16.7496329521893,18.89,13.05,23.2090094516123
FMNH_319080,Xenops_minutus,21.195,18.7118813019984,28.86,4.77413922407633,5.51950181665401,15.9238142473258,14.26,16.107098805999,13.0835621781903,14.65,10.5262002358911,16.9533846366449
FMNH_319081,Xenops_minutus,21.19,19.1082164866217,29.16,4.8408358389804,5.54423760161316,17.28,12.9361124545412,16.62,13.221833806772,14.23,10.739189213809,17.3792206294703
FMNH_319364,Mecocerculus_leucophrys,24.455,17.3299587787645,27.87,4.29506890825767,5.91458282436126,22,11.3696781708389,13.34,11.7164797950809,12.88,9.72024018524648,15.7830067441507
FMNH_319369,Mionectes_oleagineus,19.54,21.075,28,4.6817445556326,6.141554513803,15.95,15.0760192794815,15.675,13.6463896236013,13.11,11.1315837146175,19.2825701450143
FMNH_319383,Phylloscartes_chapmani,20.97,18.0850908796555,25.4367092210984,4.35116143107264,5.83726041136329,15.36,11.6001222812535,14.25,11.6696293231169,10.19,9.7809299575939,16.7740087061243
FMNH_319384,Phylloscartes_chapmani,20.49,18.0766051187288,27.37,4.31066243602531,5.9672561706419,16.86,11.683112737215,14,11.9293400818517,12.99,9.91625814480383,16.5228383159108
FMNH_319394,Corythopis_torquatus,31.555,20.96,34.19,5.03048287734458,7.00193692614618,25.285,15.9522784192944,17.505,14.5845050008194,16.63,11.6495453870309,18.885
FMNH_319395,Corythopis_torquatus,29.22,20.9604984378712,32.75,5.0497561390189,6.89056636170683,23.8147243669467,15.9542854599363,17.94,14.387986974735,15.01,11.62,18.9375009779887
FMNH_319403,Lophotriccus_galeatus,20.0764603539814,15.6090017128605,26.05,3.75367573705799,5.88352307989162,16.120848200703,11.0670452929511,12.37,10.9201055257832,11.3182386557644,8.52998767452011,14.3004341300234
FMNH_319421,Platyrinchus_coronatus,19.4,17.3998267020245,28.23,4.17111586622079,6.76941003875515,14.3633992059687,12.153849125346,14.01,12.4524890115373,11.37,9.11307509705474,15.8136136142092
FMNH_319422,Platyrinchus_coronatus,18.16,17.67,28.43,4.22622231382291,6.79182912854203,14.1208780254054,12.66,14.38,12.5846528736383,11.9765832559242,9.25452227998555,16.0175929615107
FMNH_319423,Platyrinchus_coronatus,18.36,18.1911445241749,29.44,4.38599278680284,6.87265109919692,12.07,14.08,15.015,12.8668848361522,12.14,9.42223048108525,16.4800586657029
FMNH_319424,Platyrinchus_coronatus,18.61,18.4523167956103,28.96,4.41546321725123,6.91044616084459,14.5184158249963,14.25,15,13.0044787645288,12.331125946773,9.60746698656849,16.7332414024798
FMNH_319425,Platyrinchus_coronatus,18.6239519736658,17.5306230273966,27.57,4.16739860177452,6.76954371309445,16.11,12.1896617326558,14.03,12.5053852784453,11.9412198683163,9.22921687064668,15.9081465470048
FMNH_319432,Onychorhynchus_coronatus,22.51,22.51,40.4,4.50504317671838,7.1087305707436,17.4213377923301,15.8533002261777,16.7,13.9895515938922,14.4,9.65,20.9149956839732
FMNH_319435,Terenotriccus_erythrurus,17.52,17.6995247806216,24.68,4.18317078664954,6.16382595827061,15.4263128521087,14.1703248017412,13.625,12.1703391216045,12.53,8.81424053773257,15.890761181565
FMNH_319436,Terenotriccus_erythrurus,17.8287883962089,17.971097633461,22.46,4.28026898609187,6.10887678650395,15.4054111203825,17.09,13.737076229014,12.1776691365536,11.6,8.88819651180061,16.2462445617126
FMNH_319438,Myiobius_barbatus,20.1308747302111,17.9934845779438,25.9,4.4170460673887,6.5609872611889,13.97,13.211845898378,14.4751732409621,12.2864185769193,13.57,9.56882716911821,16.2591646046619
FMNH_319446,Myiophobus_roraimae,23.265,21.577885083084,30.71,5.06240194405324,7.00973156928093,18.5595742710806,15.0300585673295,17.11,13.7957199423818,14.61,11.94,19.7281370119004
FMNH_319459,Schiffornis_turdina,29.94,28.845,39.58,6.63289375942984,9.10268053880567,20.51,24.53,21.42,18.9144422559015,18.82,18.36,26.3050401872193
FMNH_319460,Schiffornis_turdina,28.49,29.4150863591536,38.6,6.4058702595322,9.19610762532515,22.2855556309624,25.19,23.47,19.0198615890448,20.075,14.8944682712051,26.7199037440872
FMNH_319461,Schiffornis_turdina,29.16,27.4327387580098,40.6,5.97624942170444,9.09202785161316,22.11,21.85,21.45,18.2551596084871,19.745,14.0363610625058,24.7734454518716
FMNH_319462,Schiffornis_turdina,29.77,27.8889660834441,38.16,6.1444769403748,9.0982056505785,23.59,22.4985543850416,21.61,20.02,19.08,14.3514291497314,25.4831911063568
FMNH_319467,Neopipo_cinnamomea,18.14,17.5380521382479,23.26,4.45143391810594,5.77789326644692,14.67,13.82,13.29,11.9028202733426,11.2319215817995,9.55330393601955,16.0002207470707
FMNH_319468,Tyranneutes_stolzmanni,15.94,15.2950625523919,23.52,3.53870032160047,5.48039025892365,12.65,10.9708406402504,11.7666072672414,11.0358542053327,10.395,7.99949177920992,14.0397095736498
FMNH_319472,Heterocercus_flavivertex,21.86,27.02,33.02,6.18934024599223,7.21540708863317,15.9686500409828,22.64,20.15,17.0420208070578,16.0341540681051,14.0565862386626,24.495
FMNH_319473,Heterocercus_flavivertex,22.88,26.16,34.76,6.06082383108268,7.24298389570036,16.1953906681414,20.9705970032396,19.64,16.9070282467605,15.9,13.792843470983,23.56
FMNH_319480,Pipra_pipra,20.625,22.51,28.63,4.68420871224225,6.53850249632105,15.165,14.9189694386086,16.865,13.7713416309731,14.555,11.3110115106092,20.6093374170875
FMNH_319481,Pipra_pipra,22.64,21.9305927867782,29.29,4.7267062520352,6.63511252510227,16.945,15.0121506016655,16.97,13.9807472962508,14.6884105841259,11.394496711052,20.2511834389343
FMNH_319482,Pipra_pipra,20.695,21.42,25.92,4.52494154586859,6.3807209679894,15.5296304910278,14.2396864971743,16.26,13.3031295998131,13.48,10.9342227609454,19.7779810202164
FMNH_319499,Lepidothrix_coronata,19.25,23.22,24.51,5.18104903249962,6.16421583895979,15.4027352835452,22.81,16.18,13.7490509284304,13.16,11.6099599463284,21.1739515320727
FMNH_319500,Lepidothrix_coronata,17.61,20.467624399537,23.57,4.70062914091805,5.93100331940811,14.2785831235092,14.0004150884477,15.59,12.8162427332384,12.6,10.7343636779554,18.8568817046259
FMNH_319501,Lepidothrix_coronata,17.55,19.9353782161059,23.56,4.58164046864883,5.88544095538709,14.124174025872,13.6379115552075,15.07,12.5891917169075,12.4443859756911,10.4887857350183,18.3360748164903
FMNH_319502,Lepidothrix_coronata,18.57,19.929691223707,24.19,4.57653874314983,5.92926614964898,14.5001438247531,12.4,15.08,12.6620441312885,12.6458470846235,10.5102679196463,18.3412223036246
FMNH_319504,Lepidothrix_coronata,19.72,21.722623777437,26.67,4.99368356394813,6.19497310699135,15.82,15.0091215378748,16.43,13.6104351828426,13.5226318331719,11.364573942688,19.9728042179395
FMNH_319505,Lepidothrix_coronata,19.22,20.55,25.27,4.69330920101584,6.02818134278765,14.9251171463019,14.0300161696703,15.19,12.9620063282493,13.11,10.7408194389683,18.8267689533165
FMNH_319506,Lepidothrix_coronata,18.88,20.27,27.46,4.63140509017529,6.05839254696156,14.8391040976083,13.76,14.93,12.9068969608773,12.93,10.6203185509366,18.4894438671882
FMNH_319524,Lepidothrix_serena,19.52,19.58,25.6783872916097,4.30708436100784,6.15820002633503,15.4344922160249,13.6512414625466,15.16,12.9628211330274,14.235,9.48,17.96
FMNH_319555,Lipaugus_vociferans,35.35,39.89,50.77,8.67738403995222,10.78,23.16,27.77,31.19,23.6887068392215,24.48,20.39,41.8
FMNH_319556,Xipholena_punicea,35.3460049866267,34.7016977461007,42.9954810127277,8.2004236504526,10.2256483573452,22.7107783724208,24.34,28.838831821273,20.9620412613653,24.9459948101032,19.4892072909194,31.4484553759175
FMNH_319708,Arremon_taciturnus,31.815,22.05,30.29,5.61224449717286,7.36319591440676,23.8836439160606,19.11,19.1189003614982,15.8545503906063,18.675,11.9050285739171,19.5267924752195
FMNH_319709,Arremon_taciturnus,33.895,23.38,32.48,6.07814373292561,7.54330544292544,23.425,19.5332499092469,19.7,16.6482428515277,19.41,14.04,20.7347133361644
FMNH_319710,Arremon_taciturnus,32.127587800218,22.127299106515,32.12,5.28,7.42928957935019,23.39,19.51,19.305,15.9045718296507,18.48,11.8339580804328,19.495022160305
FMNH_319711,Arremon_taciturnus,34.125,23.56,33.9,5.99132071433793,7.64845339185726,25.64,20.79,19.98,17.72,19.22,12.6116562751653,20.84
FMNH_319712,Arremon_taciturnus,33.005,22.1642285392577,31.62,5.64313943222075,7.44656279254389,25,18.7295961603317,19.155,16.0376907791711,19.145,12.004340312912,19.6039472448163
FMNH_319713,Arremon_taciturnus,31.995,22.07,32.84,5.68863623209033,7.43037272506578,22.13,18.6624383218383,18.94,16.0022683461782,19.135,12.53,19.4746497829895
FMNH_319714,Arremon_taciturnus,33.84,22.3072889816437,30.38,5.69509059869189,7.41970477115435,24.5816679049118,18.7832566725267,19.380621240616,16.0437512280231,18.515,12.0447711674001,19.819626710776
FMNH_319715,Arremon_taciturnus,32.33,22.3685968447325,31.38,5.68573392748086,7.4448011825045,25.17,18.8828440989744,19.4189065123377,16.0952715168469,19.09,12.0987540575137,19.7999920471628
FMNH_319716,Arremon_taciturnus,32.03,21.554921844822,32.4,5.49537080291927,7.37075493818585,23.8375080997322,18.259295864912,18.575,15.6740902980495,17.97,11.6719431766112,19.0393014711973
FMNH_319740,Atlapetes_personatus,38.3,21.4314729687834,34.08,5.36919856798797,7.74677864225269,27.335,18.49,19.99,16.352296506012,22.035,11.9465495945468,19.47
FMNH_319745,Saltator_grossus,36.43,31.417207405322,38.39,8.26421805607957,9.0144174738297,27.72,46.17,24.26,21.3703958490104,22.82,16.8224605994405,27.83
FMNH_319749,Saltator_maximus,34.075,30.37,40.09,7.35033187860111,8.16453972645036,23.21,23.481635784072,23.05,18.9601944448799,21.375,17.235,26.9453172400273
FMNH_319750,Saltator_maximus,36.12,28.0611855461254,37.84,6.93670865190175,8.07917112471985,22.86,22.5371131381197,22.85,18.3779248486583,20.8,14.9,25.1165733526941
FMNH_319766,Tachyphonus_cristatus,25.17,23.6,31.47,5.72171429066352,6.92592834880898,18.8461598672622,17.38,18.87,14.66798382893,16.17,11.73,21.1145921424899
FMNH_319768,Tachyphonus_surinamus,23.84,21.9,30.31,5.410541391154,6.76904541974494,19.69,15.65,18.83,14.6967822826721,16.2500230718359,11.4974071291765,20.9
FMNH_319771,Ramphocelus_carbo,28.87,23.5,34.72,5.59114369532312,7.17671959089709,21.51,18.5828433933528,19.94,16.1435454123317,17.58,11.7,20.9780572252382
FMNH_319777,Euphonia_xanthogaster,22.98,18.4921375579834,23.7,5.88203621995565,5.84038470333062,15.3599105964757,14.7421222788523,14.905,13.5555921863943,13.12,10.9825181133257,16.5275275894011
FMNH_319816,Tangara_cyanoptera,26.86,20.96,27.13,5.76,6.19786929459838,18.3287774493699,16.35,16.66,14.6666971179896,15.8435293564479,11.4474572485303,18.6485415709756
FMNH_319817,Tangara_cyanoptera,28.46,22.2801331210735,29.81,6.00668306128332,6.44330135063606,18.14,17.52,18.3995136638069,15.5873664228394,17.035,12.1466071811444,19.8424431159264
FMNH_319820,Tangara_velia,25.345,22.25,29.56,5.96771635768606,6.46399859562558,16.57,20.21,18.485,15.5443702046264,16.135,11.9587304098467,19.8173112125469
FMNH_319823,Dacnis_cayana,24.876754078715,19.06,25.86,4.88980878389322,5.64872821386235,22.63,17.58,15.325,13.376282519268,14.38,9.47,16.9790926940425
FMNH_319829,Cyanerpes_caeruleus,19.74,16.4497043910539,28.64,4.4704815264952,5.3684002219994,14.406541358984,14.17,13.3667628255285,12.2603225119949,12.5250126095924,9.12472014532009,14.7368104293231
FMNH_319918,Phylloscartes_chapmani,21.175,18.2683563834716,24.86,4.37266488236103,5.91236997882148,16.4007138592768,11.7080679485492,14.3014554527208,11.920796366685,12.53,9.97956555885573,16.831198222789
FMNH_321261,Xenops_minutus,21.32,17.9817909391825,29.82,4.58178673988711,5.460269846708,15.7082936518195,12.2230033532218,15.45,12.7083650013971,13.68,10.150036331952,16.289421239357
FMNH_321470,Furnarius_leucopus,42.35,32.23,45.22,7.60734399364084,8.36053689523286,32.6173550447399,25.91,26.767141440733,20.2003154443644,22.23,17.0110703632058,28.7713714826476
FMNH_321475,Furnarius_leucopus,38.105,28.53,45.47,6.12,8.13636331727747,34.19,23.54,24.63,18.7253090983525,21.535,15,23.03
FMNH_321476,Furnarius_leucopus,38.88,28.6310839240817,48.8,6.66,8.23675883649107,30.6368672149263,22.7261841394007,25.2326076722432,19.075947276486,22.33,14.605,25.3980682726654
FMNH_321477,Furnarius_leucopus,40.045,30.1808281364381,47.76,7.33331432092187,8.34767821258842,35.075,23.7880403597821,26.1622589861615,19.8792638738588,22.725,16.6022763090672,26.9921185177297
FMNH_321478,Furnarius_leucopus,39.965,30.655,46.56,7.03,8.34439453727095,29.61,23.9614861607603,26.99,19.897692396653,24.075,15.99,28.06
FMNH_321481,Synallaxis_cabanisi,30.805,19.6314065129893,34.93,5.04255085058329,6.99645117881905,26.425,15.0590613699285,18.24,14.8395283468295,20.1,11.8798101697549,17.5147506188411
FMNH_321482,Synallaxis_cabanisi,31.35,20.5,36.63,5.20878999627676,7.06229057459129,24.88,17.41,18.595,15.0820907374094,18.705,12.01,18.53
FMNH_321483,Synallaxis_cabanisi,31.44,19.5032602175523,34.22,5.03051130711989,6.93992330012471,24.28,14.08,18.3721461669279,14.6872288710518,18.7918018651248,11.7472323097926,17.4855112630795
FMNH_321489,Synallaxis_albigularis,30.00419382339,22.59,31.53,5.65908099955443,6.68623803845752,21.9448478878791,16.5123911283681,19.3851213114891,15.3752338963487,18.45,12.8508727804719,20.056428785765
FMNH_321493,Synallaxis_gujanensis,25.505,18.9091146608503,33.33,4.82406685808305,6.5370169815979,23.045,14.2738288868903,17.55,13.9045005363148,17.39,11.2663846059544,16.911265465057
FMNH_321494,Synallaxis_gujanensis,26.96,18.7709132683354,32.87,4.80577459173063,6.53637008790044,23.15,14.1520814217747,17.3171214618577,13.8697694095422,17.2,11.1941114372899,16.8171333736471
FMNH_321495,Synallaxis_gujanensis,28.29,18.9685926566426,33.48,4.88066516941442,6.61219324013744,23.78,16.1,17.22,14.0795044233433,17.675,11.310775421241,16.9619443808395
FMNH_321516,Premnoplex_brunnescens,25.915,17.0678656027409,29.62,4.49721227421184,5.91933801197212,17.705,13.6131793902638,15.34,12.8976870325057,14.64,10.072200745694,15.3358850445074
FMNH_321517,Premnoplex_brunnescens,28.585,17.78,31.77,4.90217103114606,6.19552467461431,20.765,17,16.79,13.8801431209729,15.64,10.8461221514834,16.1392053691192
FMNH_321518,Premnoplex_brunnescens,27.8,18.1522244475156,29.62,4.76647593959183,6.04951761484987,20.34,13.94,16.4,13.4778650173314,14.665,10.6662552021279,16.4179804799862
FMNH_321519,Premnoplex_brunnescens,27.77,19.6062093368588,31.37,5.15641852440493,6.30037834852962,21.6,19.45,17.51,14.4647824958479,17.78,11.4872423457267,17.5846676636385
FMNH_321520,Premnoplex_brunnescens,25.79,18.13,29.45,4.53593153032429,6.01194502458453,19.64,14.2474604901144,16.35,13.2094210037993,15.47,9.35,16.1950660135122
FMNH_321521,Premnoplex_brunnescens,27.17,18.8564908716985,32.46,5.08661833271706,6.1389647565721,22.125,14.9816510228182,16.49,13.9227267445357,13.92,12.6,17.0982756273149
FMNH_321522,Premnoplex_brunnescens,27.825,18.77,31.83,4.62,6.15306883485896,20.4984001694347,14.7956825213679,16.82,13.6140631292399,15.355,9.66,16.7563957349597
FMNH_321523,Premnoplex_brunnescens,26.695,17.959651422924,32.68,4.92461315982745,6.06680391728249,19.74,14.2957426607414,15.43,13.5826317730557,14.75,12.76,16.1952907448234
FMNH_321524,Premnoplex_brunnescens,28.22,18.1723385767657,29.28,3.6,6.07810803916837,19.86,14.2195975149657,16.4362345807579,13.4017012625593,16.05,11.34,16.1647717612065
FMNH_321525,Premnoplex_brunnescens,26.5,18.1176445631958,31.15,4.69438284863443,6.09156755188113,21.74,14.4738285741726,16.3028333859341,13.5008332541689,15.405,10.34,16.268573237148
FMNH_321526,Premnoplex_brunnescens,28.17,18.4985228940867,33.49,4.86216466782233,6.18151947196046,20.63,14.8669135643423,16.5986764112376,13.7821292017087,14.7,10.8412589511195,16.6498379840075
FMNH_321527,Premnoplex_brunnescens,27.19,17.5,33.38,4.84214516701655,6.14201867834363,21.46,14.3788302903517,15.76,13.6824731249481,15.82,11.93,15.801753682596
FMNH_321528,Premnoplex_brunnescens,26.47,17.61,30.3157227496066,4.52333889078914,6.00153842314986,18.8,14.043925069175,16.01,13.1091186391761,14.755,9.53,15.65
FMNH_321529,Premnoplex_brunnescens,28.01,18.0362483403596,31.06,4.74365024183421,6.07094041291452,20.525,14.3921694605655,16.14,13.4506329307086,14.21,10.5951154772966,16.2818542310566
FMNH_321533,Premnoplex_brunnescens,27.565,17.9866015115427,29.77,4.73816224944597,6.0384848606787,19.11,14.3306963946772,16.25,13.4138179998346,14.865,10.5641660355271,16.2347356710877
FMNH_321554,Ancistrops_strigilatus,31.82,27.6160461325197,41.62,7.17732923846554,7.48584890941972,22.09,20.2213125856647,23.45,17.9814331716106,20.97,17.21,25.0146974434414
FMNH_321617,Thripadectes_melanorhynchus,36.535,26.7823474050556,47.72,6.28,8.22441102805971,26.9221408661498,22.51,24.115,18.8649794168621,23.9,15.235,23.9698997147077
FMNH_321619,Thripadectes_melanorhynchus,37.415,25.4346793184238,44.98,6.19389063630878,8.06466135882923,26.6109794693163,19.3637832257259,22.71,18.2396459927607,24.02,14.6518295899482,22.8178411353934
FMNH_321633,Automolus_ochrolaemus,31.84,27.14,43.52,6.58,7.59688917039068,23.2216138221703,19.6648386176097,23.03,17.7078013453346,20.9,14.69,24.4562239262326
FMNH_321634,Automolus_ochrolaemus,32.375,27.95,45.02,6.59220604165424,7.60072810321245,23.02,19.6818911274459,22.5,17.6806490479562,19.98,14.9,25.0210271651492
FMNH_321635,Automolus_ochrolaemus,32.475,28.64,42.72,6.42,7.60697119800708,22.3,19.9802482864315,23.47,17.7484168394028,20.72,14.03,25.5793183547362
FMNH_321637,Automolus_ochrolaemus,29.795,25.317636905737,43.21,7.05,7.40517557154233,21.8598786839699,18.6175227965604,21.585,16.9070195320785,19.34,13.01,22.9119574580871
FMNH_321638,Automolus_ochrolaemus,32.485,24.205,41.41,6.81686790844905,7.53954598680405,21.94,19.2609215067191,23.39,17.7463238875911,20.23,16.83,22.5257805766986
FMNH_321649,Automolus_ochrolaemus,30.215,25.8,40.05,6.32492756150665,7.36029496066614,20.38,18.6336334863975,22.06,16.9411739570591,19.495,14.2790892680267,23.3310885341066
